File,code,PrevDH,Lag,Seg_Start,Seg_End,Word,Word_Start,Word_End,PrevWord,Pre_Seg,Pre_Seg_Start,Pre_Seg_End,Post_Seg,Post_Seg_Start,Post_Seg_End,Window,Vowels_per_Second,gender,birthyear,age,obs,prev
PH82-1-8,0,9,1.38,2335.812,2335.843,THE,2335.812,2335.893,THE,UW,2335.763,2335.812,IY,2335.843,2335.893,1.05,8.571,m,1944,38,0,0
PH82-1-8,1,0,0.71,2336.493,2336.523,THAT,2336.493,2336.603,THE,L,2336.433,2336.493,AH,2336.523,2336.553,1.86,3.226,m,1944,38,1,0
PH82-1-8,1,1,5.05,2341.593,2341.623,THE,2341.593,2341.653,THAT,M,2341.523,2341.593,AH,2341.623,2341.653,0.86,6.977,m,1944,38,1,1
PH82-1-8,0,1,13.5,2354.953,2355.093,THEY,2354.953,2355.153,THE,sp,2354.853,2354.953,EY,2355.093,2355.153,1.951,3.075,m,1944,38,0,1
PH82-1-8,1,9,3.229,2358.182,2358.263,THEY,2358.182,2358.382,THEY,EY,2357.893,2358.182,EY,2358.263,2358.382,2.08,2.885,m,1944,38,1,0
PH82-1-8,1,1,1.301,2359.613,2359.643,THEY,2359.613,2359.683,THEY,Z,2359.513,2359.613,EY,2359.643,2359.683,1.52,5.263,m,1944,38,1,1
PH82-1-8,2,1,3.78,2363.333,2363.413,THE,2363.333,2363.463,THEY,sp,2363.283,2363.333,AH,2363.413,2363.463,1.28,3.125,m,1944,38,1,1
PH82-1-8,0,2,0.399,2363.463,2363.833,THEY,2363.463,2363.862,THE,AH,2363.413,2363.463,EY,2363.833,2363.862,1.849,3.245,m,1944,38,0,1
PH82-1-8,0,0,1.491,2365.173,2365.253,THERE,2365.173,2365.353,THEY,sp,2365.073,2365.173,EH,2365.253,2365.283,1.43,3.497,m,1944,38,0,0
PH82-1-8,2,0,0.13,2365.393,2365.453,THE,2365.393,2365.483,THERE,sp,2365.353,2365.393,AH,2365.453,2365.483,1.049,4.766,m,1944,38,1,0
PH82-1-8,1,2,2.42,2367.783,2367.813,THEM,2367.783,2367.903,THE,V,2367.743,2367.783,AH,2367.813,2367.843,1.04,6.731,m,1944,38,1,1
PH82-1-8,1,1,1.44,2369.253,2369.303,THEY,2369.253,2369.343,THEM,ER,2369.223,2369.253,EY,2369.303,2369.343,1.51,5.96,m,1944,38,1,1
PH82-1-8,2,9,1.93,2371.153,2371.213,THEY'RE,2371.153,2371.273,THEY,br,2370.973,2371.153,EH,2371.213,2371.243,1.17,3.419,m,1944,38,1,0
PH82-1-8,1,2,0.719,2371.903,2371.933,THEY'RE,2371.903,2371.992,THEY'RE,N,2371.833,2371.903,EH,2371.933,2371.963,2.61,2.299,m,1944,38,1,1
PH82-1-8,1,1,3.801,2375.642,2375.683,THERE,2375.642,2375.793,THEY'RE,S,2375.543,2375.642,EH,2375.683,2375.723,1.79,3.911,m,1944,38,1,1
PH82-1-8,1,1,1.14,2376.733,2376.773,THESE,2376.733,2376.933,THERE,ns,2376.703,2376.733,IY,2376.773,2376.802,1.52,3.289,m,1944,38,1,1
PH82-1-8,0,0,5.72,2382.563,2382.623,THEY,2382.563,2382.653,THESE,K,2382.533,2382.563,EY,2382.623,2382.653,0.969,6.192,m,1944,38,0,0
PH82-1-8,1,0,1.47,2384.033,2384.083,THEY,2384.033,2384.123,THEY,Z,2383.942,2384.033,EY,2384.083,2384.123,1.39,6.475,m,1944,38,1,0
PH82-1-8,1,1,0.39,2384.443,2384.483,THE,2384.443,2384.513,THEY,N,2384.383,2384.443,AH,2384.483,2384.513,1.81,2.21,m,1944,38,1,1
PH82-1-8,1,2,12.94,2397.203,2397.313,THAN,2397.203,2397.453,THE,sp,2397.143,2397.203,AH,2397.313,2397.353,1.879,2.661,m,1944,38,1,1
PH82-1-8,2,1,6.55,2403.803,2403.903,THAT,2403.803,2404.003,THAN,sp,2403.783,2403.803,AE,2403.903,2403.973,1.08,2.778,m,1944,38,1,1
PH82-1-8,0,2,1.54,2405.353,2405.383,THERE,2405.353,2405.543,THAT,P,2405.293,2405.353,EH,2405.383,2405.442,1.38,3.623,m,1944,38,0,1
PH82-1-8,0,0,5.56,2410.993,2411.042,THERE,2410.993,2411.103,THERE,P,2410.963,2410.993,EH,2411.042,2411.072,0.879,7.964,m,1944,38,0,0
PH82-1-8,1,0,2.66,2413.592,2413.643,THERE,2413.592,2413.763,THERE,Z,2413.493,2413.592,EH,2413.643,2413.683,2.08,2.885,m,1944,38,1,0
PH82-1-8,1,1,0.3,2413.763,2413.862,THEY'LL,2413.763,2414.063,THERE,R,2413.683,2413.763,OW,2413.862,2414.063,2,2.5,m,1944,38,1,1
PH82-1-8,1,1,2.829,2416.773,2416.843,THEY,2416.773,2416.892,THEY'LL,R,2416.733,2416.773,EY,2416.843,2416.892,1.731,3.466,m,1944,38,1,1
PH82-1-8,1,1,0.821,2417.613,2417.663,THEY,2417.613,2417.713,THEY,sp,2417.173,2417.613,EY,2417.663,2417.713,1.679,4.169,m,1944,38,1,1
PH82-1-8,1,1,1.18,2418.793,2418.823,THEY'LL,2418.793,2418.893,THEY,N,2418.762,2418.793,EY,2418.823,2418.853,1.35,7.407,m,1944,38,1,1
PH82-1-8,1,1,2.45,2421.233,2421.283,THEY'LL,2421.233,2421.343,THEY'LL,sp,2420.023,2421.233,EY,2421.283,2421.313,1.99,2.01,m,1944,38,1,1
PH82-1-8,2,1,2.34,2423.623,2423.653,THE,2423.623,2423.683,THEY'LL,K,2423.553,2423.623,AH,2423.653,2423.683,0.8,7.5,m,1944,38,1,1
PH82-1-8,1,0,18.98,2442.543,2442.573,THEM,2442.543,2442.663,THE,P,2442.512,2442.543,AH,2442.573,2442.612,1.4,5.714,m,1944,38,1,0
PH82-1-8,1,1,1.26,2443.843,2443.892,THE,2443.843,2443.923,THEM,br,2443.343,2443.843,AH,2443.892,2443.923,1.38,2.899,m,1944,38,1,1
PH82-1-8,1,1,2.08,2445.843,2445.883,THEY,2445.843,2446.003,THE,S,2445.773,2445.843,EY,2445.883,2446.003,1.75,2.286,m,1944,38,1,1
PH82-1-8,0,1,0.18,2446.023,2446.093,THEY,2446.023,2446.183,THEY,sp,2446.003,2446.023,EY,2446.093,2446.183,1.079,5.561,m,1944,38,0,1
PH82-1-8,1,0,0.539,2446.593,2446.623,THOUGH,2446.593,2446.722,THEY,Z,2446.512,2446.593,OW,2446.623,2446.722,1.39,5.036,m,1944,38,1,0
PH82-1-8,0,1,0.381,2447.033,2447.073,THE,2447.033,2447.103,THOUGH,S,2446.783,2447.033,AH,2447.073,2447.103,1.34,5.97,m,1944,38,0,1
PH82-1-8,1,0,1.7,2448.733,2448.773,THE,2448.733,2448.803,THE,br,2448.423,2448.733,AH,2448.773,2448.803,1.04,4.808,m,1944,38,1,0
PH82-1-8,1,1,3.54,2452.143,2452.283,THEY,2452.143,2452.343,THE,M,2452.013,2452.143,EY,2452.283,2452.343,2.2,3.182,m,1944,38,1,1
PH82-1-8,1,1,1.42,2453.683,2453.712,THEY,2453.683,2453.763,THEY,sp,2452.553,2453.683,EY,2453.712,2453.763,2.18,3.211,m,1944,38,1,1
PH82-1-8,1,1,0.69,2454.323,2454.353,THEY'LL,2454.323,2454.453,THEY,EY,2454.252,2454.323,EY,2454.353,2454.382,1.03,7.767,m,1944,38,1,1
PH82-1-8,0,1,2.99,2457.283,2457.343,THEY,2457.283,2457.443,THEY'LL,F,2457.232,2457.283,EY,2457.343,2457.443,1.23,5.691,m,1944,38,0,1
PH82-1-8,1,0,5.14,2462.503,2462.543,THE,2462.503,2462.583,THEY,sp,2462.393,2462.503,AH,2462.543,2462.583,1.05,7.619,m,1944,38,1,0
PH82-1-8,1,1,1.175,2463.608,2463.707,THEY,2463.608,2463.758,THE,sp,2463.408,2463.608,EY,2463.707,2463.758,1.545,1.942,m,1944,38,1,1
PH82-1-8,1,9,14.11,2477.807,2477.837,THE,2477.807,2477.868,THEY,N,2477.768,2477.807,AH,2477.837,2477.868,1.31,4.58,m,1944,38,1,0
PH82-1-8,1,9,10.54,2488.278,2488.328,THEY,2488.278,2488.408,THE,F,2488.208,2488.278,EY,2488.328,2488.408,1.411,3.544,m,1944,38,1,0
PH82-1-8,1,1,2.66,2490.998,2491.028,THE,2490.998,2491.068,THEY,N,2490.968,2490.998,AH,2491.028,2491.068,1.07,7.477,m,1944,38,1,1
PH82-1-8,0,9,7.77,2498.628,2498.708,THAT,2498.628,2498.838,THE,K,2498.508,2498.628,AH,2498.708,2498.757,1.28,3.125,m,1944,38,0,0
PH82-1-8,1,0,12.79,2511.208,2511.298,THIS,2511.208,2511.628,THAT,sp,2511.158,2511.208,AH,2511.298,2511.418,4.73,0.634,m,1944,38,1,0
PH82-1-8,1,0,12.93,2524.467,2524.497,THAN,2524.467,2524.558,THIS,sp,2524.398,2524.467,AH,2524.497,2524.528,0.85,8.235,m,1944,38,1,0
PH82-1-8,1,1,0.45,2524.948,2524.978,THEY,2524.948,2525.008,THAN,L,2524.857,2524.948,EY,2524.978,2525.008,0.92,6.522,m,1944,38,1,1
PH82-1-8,1,2,14.86,2539.778,2539.808,THE,2539.778,2539.868,THEY,V,2539.748,2539.778,AH,2539.808,2539.868,1.17,6.838,m,1944,38,1,1
PH82-1-8,0,1,4.8,2544.558,2544.628,THE,2544.558,2544.668,THE,S,2544.528,2544.558,AH,2544.628,2544.668,1.04,5.769,m,1944,38,0,1
PH82-1-8,1,0,2.559,2546.908,2546.978,THEIR,2546.908,2547.227,THE,Z,2546.758,2546.908,EH,2546.978,2547.018,1.44,3.472,m,1944,38,1,0
PH82-1-8,2,1,0.401,2547.538,2547.568,THEIR,2547.538,2547.628,THEIR,sp,2547.488,2547.538,EH,2547.568,2547.598,1.291,1.549,m,1944,38,1,1
PH82-1-8,0,2,1.79,2549.357,2549.388,THE,2549.357,2549.418,THEIR,V,2549.318,2549.357,AH,2549.388,2549.418,1.12,6.25,m,1944,38,0,1
PH82-1-8,0,0,0.95,2550.108,2550.138,THIS,2550.108,2550.368,THE,K,2549.968,2550.108,IH,2550.138,2550.198,1.24,5.645,m,1944,38,0,0
PH82-1-8,1,0,11.39,2561.598,2561.628,THEM,2561.598,2561.758,THIS,V,2561.567,2561.598,AH,2561.628,2561.687,1.26,3.175,m,1944,38,1,0
PH82-1-8,1,1,7.8,2569.428,2569.508,THEY,2569.428,2569.558,THEM,sp,2568.058,2569.428,EY,2569.508,2569.558,2.18,1.835,m,1944,38,1,1
PH82-1-8,1,1,10.24,2579.738,2579.768,THE,2579.738,2579.798,THEY,M,2579.668,2579.738,AH,2579.768,2579.798,1.26,5.556,m,1944,38,1,1
PH82-1-8,2,1,1.18,2580.688,2580.788,THIS,2580.688,2580.978,THE,sp,2580.588,2580.688,AH,2580.788,2580.878,1.111,2.7,m,1944,38,1,1
PH82-1-8,2,2,3.36,2583.988,2584.168,THEIR,2583.988,2584.338,THIS,sp,2583.778,2583.988,EH,2584.168,2584.288,1.841,3.259,m,1944,38,1,1
PH82-1-8,2,2,3.15,2587.358,2587.387,THERE'S,2587.358,2587.488,THEIR,sp,2587.338,2587.358,EH,2587.387,2587.418,1.329,3.762,m,1944,38,1,1
PH82-1-8,2,2,5.56,2592.908,2592.968,THEIR,2592.908,2593.048,THERE'S,sp,2592.858,2592.908,EH,2592.968,2592.998,2.54,0.787,m,1944,38,1,1
PH82-1-8,2,2,0.779,2593.238,2593.738,THEY,2593.238,2593.827,THEIR,ns,2593.158,2593.238,EY,2593.738,2593.827,1.69,2.959,m,1944,38,1,1
PH82-1-8,1,9,17.401,2611.158,2611.198,THE,2611.158,2611.228,THEY,N,2611.108,2611.158,AH,2611.198,2611.228,1.29,5.426,m,1944,38,1,0
PH82-1-8,0,1,11.94,2623.068,2623.128,THE,2623.068,2623.168,THE,sp,2622.738,2623.068,AH,2623.128,2623.168,2.21,0.905,m,1944,38,0,1
PH82-1-8,1,9,5.15,2628.088,2628.118,THE,2628.088,2628.318,THE,Z,2627.938,2628.088,IY,2628.118,2628.318,1.041,3.842,m,1944,38,1,0
PH82-1-8,1,1,4.16,2632.407,2632.437,THE,2632.407,2632.478,THE,N,2632.378,2632.407,IY,2632.437,2632.478,1.06,7.547,m,1944,38,1,1
PH82-1-8,1,1,6.729,2638.857,2638.908,THERE,2638.857,2639.207,THE,P,2638.767,2638.857,EH,2638.908,2639.048,1.88,3.191,m,1944,38,1,1
PH82-1-8,1,1,2.241,2641.307,2641.347,THAT,2641.307,2641.448,THERE,Z,2641.218,2641.307,AH,2641.347,2641.388,1.781,2.807,m,1944,38,1,1
PH82-1-8,0,1,1.32,2642.688,2642.738,THE,2642.688,2642.768,THAT,sp,2641.798,2642.688,AH,2642.738,2642.768,2.069,2.417,m,1944,38,0,1
PH82-1-8,1,0,1.16,2643.847,2643.878,THEY,2643.847,2643.928,THE,Z,2643.817,2643.847,EY,2643.878,2643.928,1.239,6.457,m,1944,38,1,0
PH82-1-8,1,1,0.73,2644.567,2644.597,THEY,2644.567,2644.658,THEY,N,2644.528,2644.567,EY,2644.597,2644.658,1.15,7.826,m,1944,38,1,1
PH82-1-8,2,1,0.42,2644.978,2645.018,THEY'RE,2644.978,2645.078,THEY,P,2644.938,2644.978,EH,2645.018,2645.048,1.181,7.621,m,1944,38,1,1
PH82-1-8,1,2,3.429,2648.257,2648.367,THEY'RE,2648.257,2648.507,THEY'RE,sp,2647.988,2648.257,EH,2648.367,2648.397,2.21,3.167,m,1944,38,1,1
PH82-1-8,2,1,0.631,2648.967,2649.068,THEY'RE,2648.967,2649.138,THEY'RE,sp,2648.507,2648.967,EH,2649.068,2649.108,2.49,3.213,m,1944,38,1,1
PH82-1-8,1,2,3.46,2652.337,2652.408,THAN,2652.337,2652.598,THEY'RE,sp,2652.308,2652.337,AE,2652.408,2652.538,2.48,0.806,m,1944,38,1,1
PH82-1-8,1,1,2.66,2655.167,2655.198,THEY'RE,2655.167,2655.258,THAN,R,2655.137,2655.167,EH,2655.198,2655.228,1.4,5,m,1944,38,1,1
PH82-1-8,1,1,5.509,2660.258,2660.298,THAT'S,2660.258,2660.767,THEY'RE,L,2660.158,2660.258,AE,2660.298,2660.338,1.56,2.564,m,1944,38,1,1
PH82-1-8,2,1,2.731,2663.158,2663.268,THEM,2663.158,2663.498,THAT'S,sp,2662.748,2663.158,AH,2663.268,2663.418,2.651,2.641,m,1944,38,1,1
PH82-1-8,1,2,7.26,2670.438,2670.468,THAT,2670.438,2670.758,THEM,K,2670.358,2670.438,AH,2670.468,2670.648,7.373,0.678,m,1944,38,1,1
PH91-2-7,0,0,0.719,36.943,37.013,THERE,36.943,37.092,THERE,OW,36.883,36.943,EH,37.013,37.063,1.181,6.774,m,1964,27,0,0
PH91-2-7,1,1,70.596,107.578,107.618,THEY,107.578,107.688,THERE,OW,107.538,107.578,EY,107.618,107.688,0.736,8.152,m,1964,27,1,1
PH91-2-7,1,1,0.469,108.047,108.078,THEIR,108.047,108.157,THEY,N,108.007,108.047,EH,108.078,108.127,1.22,4.918,m,1964,27,1,1
PH91-2-7,1,1,1.281,109.308,109.337,THEM,109.308,109.438,THEIR,ER,109.188,109.308,AH,109.337,109.368,1.21,7.438,m,1964,27,1,1
PH91-2-7,1,1,0.1,109.438,109.478,THEY,109.438,109.538,THEM,M,109.368,109.438,EY,109.478,109.538,1.34,5.97,m,1964,27,1,1
PH91-2-7,1,1,2.413,111.88,111.921,THE,111.88,111.951,THEY,R,111.851,111.88,AH,111.921,111.951,1.251,4.796,m,1964,27,1,1
PH91-2-7,1,9,121.626,233.248,233.287,THAT,233.248,233.577,THE,K,233.188,233.248,AE,233.287,233.547,1.55,2.581,m,1964,27,1,0
PH91-2-7,0,1,87.641,321.098,321.138,THERE,321.098,321.218,THAT,L,321.038,321.098,EH,321.138,321.177,1.071,5.602,m,1964,27,0,1
PH91-2-7,1,1,72.173,393.281,393.341,THEY,393.281,393.391,THERE,sp,393.211,393.281,EY,393.341,393.391,1.107,4.517,m,1964,27,1,1
PH91-2-7,1,1,2.142,395.383,395.413,THEM,395.383,395.533,THEY,V,395.352,395.383,AH,395.413,395.493,1.12,8.929,m,1964,27,1,1
PH91-2-7,1,1,0.14,395.613,395.643,THE,395.613,395.673,THEM,AH,395.572,395.613,AH,395.643,395.673,0.991,9.082,m,1964,27,1,1
PH91-2-7,0,1,7.66,403.223,403.273,THEY'RE,403.223,403.333,THE,sp,403.133,403.223,EH,403.273,403.303,1.111,3.6,m,1964,27,0,1
PH91-2-7,1,0,2.2,405.443,405.473,THAN,405.443,405.533,THEY'RE,S,405.363,405.443,AH,405.473,405.503,0.73,4.11,m,1964,27,1,0
PH91-2-7,1,1,92.213,497.496,497.556,THAT'S,497.496,497.746,THAN,sp,497.076,497.496,AE,497.556,497.596,2.241,2.677,m,1964,27,1,1
PH91-2-7,0,1,3.088,500.574,500.623,THERE,500.574,500.834,THAT'S,sp,500.533,500.574,EH,500.623,500.804,0.89,5.618,m,1964,27,0,1
PH91-2-7,1,1,24.129,524.793,524.823,THERE'S,524.793,524.963,THERE,N,524.763,524.793,EH,524.823,524.853,2.885,2.08,m,1964,27,1,1
PH91-2-7,0,1,9.996,534.799,534.829,THERE'S,534.799,534.959,THERE'S,AO,534.769,534.799,EH,534.829,534.879,1.475,3.39,m,1964,27,0,1
PH91-2-7,0,1,69.604,604.452,604.493,THEIR,604.452,604.563,THERE'S,UW,604.383,604.452,EH,604.493,604.523,1.27,7.087,m,1964,27,0,1
PH91-2-7,1,1,24.715,629.188,629.218,THAT,629.188,629.278,THEIR,sp,629.088,629.188,AE,629.218,629.248,0.835,3.593,m,1964,27,1,1
PH91-2-7,2,1,0.22,629.398,629.438,THEIR,629.398,629.498,THAT,sp,629.378,629.398,EH,629.438,629.468,0.95,6.316,m,1964,27,1,1
PH91-2-7,0,2,6.568,635.816,635.876,THERE,635.816,636.066,THEIR,ER,635.766,635.816,EH,635.876,636.006,1.458,2.743,m,1964,27,0,1
PH91-2-7,2,0,8.607,644.543,644.573,((THAT)),644.543,644.673,THERE,sp,644.483,644.543,AH,644.573,644.642,0.96,4.167,m,1964,27,1,0
PH91-2-7,1,2,3.45,648.033,648.063,THEM,648.033,648.123,((THAT)),V,648.002,648.033,AH,648.063,648.093,1.327,3.014,m,1964,27,1,1
PH91-2-7,1,9,56.823,704.855,704.896,THE,704.855,704.946,THEM,N,704.826,704.855,IY,704.896,704.946,1.09,8.257,m,1964,27,1,0
PH91-2-7,2,1,4.007,708.673,708.722,THAT'S,708.673,708.953,THE,sp,708.672,708.673,AE,708.722,708.752,2.28,2.193,m,1964,27,1,1
PH91-2-7,1,1,28.284,737.178,737.208,THE,737.178,737.237,THAT'S,sp,737.137,737.178,AH,737.208,737.237,0.861,6.969,m,1964,27,1,1
PH91-2-7,1,2,36.084,773.091,773.121,THAN,773.091,773.321,THE,S,772.971,773.091,AH,773.121,773.15,1.751,4.569,m,1964,27,1,1
PH91-2-7,1,1,2.865,776.076,776.105,THESE,776.076,776.186,THAN,sp,775.491,776.076,IY,776.105,776.136,1.565,3.834,m,1964,27,1,1
PH91-2-7,1,1,2.045,778.081,778.111,THERE,778.081,778.231,THESE,ns,778.021,778.081,EH,778.111,778.191,1.604,3.117,m,1964,27,1,1
PH91-2-7,0,1,8.097,786.228,786.257,THE,786.228,786.328,THERE,UW,786.168,786.228,IY,786.257,786.328,0.84,7.143,m,1964,27,0,1
PH91-2-7,1,0,0.56,786.827,786.858,THE,786.827,786.888,THE,ER,786.797,786.827,AH,786.858,786.888,0.931,5.371,m,1964,27,1,0
PH91-2-7,1,1,43.609,830.268,830.298,THESE,830.268,830.497,THE,L,830.227,830.268,IY,830.298,830.347,1.52,5.263,m,1964,27,1,1
PH91-2-7,1,1,1.464,831.871,831.901,THESE,831.871,831.961,THESE,L,831.831,831.871,IY,831.901,831.931,0.89,5.618,m,1964,27,1,1
PH91-2-7,1,1,6.098,837.969,837.998,THEY,837.969,838.059,THESE,R,837.939,837.969,EY,837.998,838.059,1.25,4.8,m,1964,27,1,1
PH91-2-7,2,1,0.54,838.469,838.518,THEY,838.469,838.599,THEY,sp,838.429,838.469,EY,838.518,838.599,1.444,2.77,m,1964,27,1,1
PH91-2-7,0,2,1.584,840.112,840.153,THEY,840.112,840.183,THEY,sp,839.953,840.112,EY,840.153,840.183,0.72,5.556,m,1964,27,0,1
PH91-2-7,2,0,0.5,840.553,840.593,THE,840.553,840.683,THEY,sp,840.503,840.553,IY,840.593,840.683,1.159,7.765,m,1964,27,1,0
PH91-2-7,1,1,6.31,846.883,846.912,THEY,846.883,846.993,THE,IY,846.812,846.883,EY,846.912,846.993,1.171,5.978,m,1964,27,1,1
PH91-2-7,1,9,4.52,851.453,851.483,THE,851.453,851.513,THEY,sp,851.433,851.453,AH,851.483,851.513,1.391,7.189,m,1964,27,1,0
PH91-2-7,2,1,0.44,851.773,851.833,THAT'RE,851.773,851.953,THE,L,851.743,851.773,AE,851.833,851.862,1.37,6.569,m,1964,27,1,1
PH91-2-7,1,9,4.57,856.293,856.323,THIS,856.293,856.523,THAT'RE,sp,856.173,856.293,AH,856.323,856.383,0.91,3.297,m,1964,27,1,0
PH91-2-7,1,1,0.55,856.913,856.953,THEY,856.913,857.073,THIS,sp,856.803,856.913,EY,856.953,857.073,1.65,3.636,m,1964,27,1,1
PH91-2-7,1,1,16.543,873.456,873.506,THEN,873.456,873.616,THEY,sp,873.376,873.456,EH,873.506,873.586,1.302,2.304,m,1964,27,1,1
PH91-2-7,2,1,0.369,873.886,873.926,THEM,873.886,873.985,THEN,P,873.836,873.886,AH,873.926,873.955,1.285,2.335,m,1964,27,1,1
PH91-2-7,1,1,17.328,891.113,891.172,THEM,891.113,891.313,THEM,S,891.043,891.113,EH,891.172,891.282,2.246,1.336,m,1964,27,1,1
PH91-2-7,1,1,0.846,892.029,892.069,THE,892.029,892.159,THEM,S,891.969,892.029,AH,892.069,892.159,1.465,3.413,m,1964,27,1,1
PH91-2-7,1,1,0.83,892.928,892.958,THE,892.928,892.989,THE,ER,892.869,892.928,AH,892.958,892.989,1.45,4.138,m,1964,27,1,1
PH91-2-7,1,1,5.052,897.981,898.011,THE,897.981,898.041,THE,P,897.921,897.981,AH,898.011,898.041,0.78,3.846,m,1964,27,1,1
PH91-2-7,1,1,0.81,898.71,898.771,THE,898.71,898.851,THE,sp,898.651,898.71,IY,898.771,898.851,1.651,3.028,m,1964,27,1,1
PH91-2-7,1,1,0.88,899.211,899.241,THE,899.211,899.731,THE,sp,898.851,899.211,IY,899.241,899.731,1.67,3.593,m,1964,27,1,1
PH91-2-7,1,0,10.232,909.783,909.812,THAT'S,909.783,909.963,THE,sp,909.224,909.783,AE,909.812,909.853,1.569,3.824,m,1964,27,1,0
PH91-2-7,1,1,8.595,918.398,918.427,THIS,918.398,918.558,THAT'S,sp,916.958,918.398,AH,918.427,918.458,3.04,1.645,m,1964,27,1,1
PH91-2-7,1,1,11.515,929.893,929.923,THAT'S,929.893,930.073,THIS,sp,929.763,929.893,AE,929.923,929.953,2.517,1.589,m,1964,27,1,1
PH91-2-7,1,1,15.326,945.289,945.339,THESE,945.289,945.399,THAT'S,Z,945.149,945.289,IY,945.339,945.369,1.06,8.491,m,1964,27,1,1
PH91-2-7,1,1,1.587,946.876,946.906,THEY,946.876,946.986,THESE,sp,946.846,946.876,EY,946.906,946.986,0.88,5.682,m,1964,27,1,1
PH91-2-7,1,1,0.139,947.015,947.076,THEY,947.015,947.125,THEY,sp,946.986,947.015,EY,947.076,947.125,0.81,4.938,m,1964,27,1,1
PH91-2-7,2,1,22.017,968.933,968.973,THAT'S,968.933,969.142,THEY,ER,968.902,968.933,AE,968.973,969.022,0.91,9.89,m,1964,27,1,1
PH91-2-7,1,2,0.971,969.953,969.982,THAT'S,969.953,970.113,THAT'S,sp,969.932,969.953,AE,969.982,970.013,1.22,4.918,m,1964,27,1,1
PH91-2-7,1,1,23.496,993.539,993.579,THE,993.539,993.609,THAT'S,L,993.509,993.539,AH,993.579,993.609,1.16,5.172,m,1964,27,1,1
PH91-2-7,1,0,35.249,1028.798,1028.827,THEY,1028.798,1028.858,THE,sp,1028.351,1028.798,EY,1028.827,1028.858,1.567,4.467,m,1964,27,1,0
PH91-2-7,1,1,0.5,1029.198,1029.228,THAT,1029.198,1029.358,THEY,AH,1029.168,1029.198,AH,1029.228,1029.258,1.25,6.4,m,1964,27,1,1
PH91-2-7,1,1,1.685,1030.983,1031.013,THE,1030.983,1031.043,THAT,ER,1030.953,1030.983,AH,1031.013,1031.043,1.005,5.97,m,1964,27,1,1
PH91-2-7,2,1,1.685,1032.668,1032.698,THE,1032.668,1032.728,THE,ER,1032.638,1032.668,AH,1032.698,1032.728,1.026,5.848,m,1964,27,1,1
PH91-2-7,1,2,3.111,1035.779,1035.809,THE,1035.779,1035.839,THE,ER,1035.749,1035.779,AH,1035.809,1035.839,0.646,9.288,m,1964,27,1,1
PH91-2-7,1,9,1.39,1037.108,1037.139,THEY,1037.108,1037.229,THE,sp,1036.919,1037.108,EY,1037.139,1037.229,0.961,4.162,m,1964,27,1,0
PH91-2-7,1,9,7.972,1045.081,1045.131,THAT,1045.081,1045.201,THEY,L,1045.051,1045.081,AH,1045.131,1045.161,1.5,2,m,1964,27,1,0
PH91-2-7,1,1,3.945,1049.016,1049.046,THAT,1049.016,1049.146,THAT,sp,1048.766,1049.016,AH,1049.046,1049.076,0.977,4.094,m,1964,27,1,1
PH91-2-7,1,1,1.39,1050.446,1050.476,THAT,1050.446,1050.536,THAT,K,1050.415,1050.446,AH,1050.476,1050.506,1.193,4.191,m,1964,27,1,1
PH91-2-7,1,1,47.317,1097.793,1097.823,THE,1097.793,1097.853,THAT,sp,1097.763,1097.793,AH,1097.823,1097.853,0.935,3.209,m,1964,27,1,1
PH91-2-7,1,1,107.785,1205.498,1205.528,THE,1205.498,1205.638,THE,N,1205.457,1205.498,IY,1205.528,1205.638,1.03,4.854,m,1964,27,1,1
PH91-2-7,1,1,1.01,1206.498,1206.528,THE,1206.498,1206.648,THE,N,1206.468,1206.498,IY,1206.528,1206.648,1.07,4.673,m,1964,27,1,1
PH91-2-7,0,1,0.845,1207.363,1207.393,THEY'RE,1207.363,1207.493,THE,sp,1207.273,1207.363,EH,1207.393,1207.423,1.185,2.532,m,1964,27,0,1
PH91-2-7,0,0,1.14,1208.543,1208.573,THEY'RE,1208.543,1208.633,THEY'RE,sp,1208.143,1208.543,EH,1208.573,1208.603,1.239,2.421,m,1964,27,0,0
PH91-2-7,2,1,21.498,1229.94,1229.981,THAT,1229.94,1230.131,THEY'RE,V,1229.891,1229.94,AH,1229.981,1230.02,1.09,5.505,m,1964,27,1,1
PH91-2-7,1,2,5.61,1235.541,1235.591,THAT'S,1235.541,1235.741,THAT,S,1235.431,1235.541,AE,1235.591,1235.621,2.049,2.44,m,1964,27,1,1
PH91-2-7,1,1,0.06,1235.741,1235.771,THE,1235.741,1235.801,THAT'S,S,1235.661,1235.741,AH,1235.771,1235.801,0.76,7.895,m,1964,27,1,1
PH91-2-7,1,1,31.105,1266.816,1266.856,THEY,1266.816,1266.906,THE,sp,1266.766,1266.816,EY,1266.856,1266.906,1.519,2.633,m,1964,27,1,1
PH91-2-7,1,1,0.37,1267.176,1267.206,THAT,1267.176,1267.276,THEY,IY,1267.066,1267.176,AH,1267.206,1267.246,1.03,5.825,m,1964,27,1,1
PH91-2-7,0,1,20.247,1287.414,1287.444,THAT,1287.414,1287.523,THAT,AH,1287.384,1287.414,AH,1287.444,1287.484,1.26,4.762,m,1964,27,0,1
PH91-2-7,1,0,0.911,1288.224,1288.284,THAT'S,1288.224,1288.434,THAT,sp,1287.974,1288.224,AE,1288.284,1288.314,1.111,4.5,m,1964,27,1,0
